gene_id,NC1_count,NC2_count,NC3_count,NC4_count,PD1_count,PD2_count,PD3_count,PD4_count
ENSG00000037897,28,101,64,27,34,23,65,47
ENSG00000037965,69,106,178,113,14,14,22,88
ENSG00000038002,104,34,0,79,174,42,110,63
ENSG00000038210,223,78,49,175,189,179,208,153
ENSG00000038219,1321,784,805,1240,1021,976,828,1343
ENSG00000038274,391,78,84,320,423,516,326,435
ENSG00000038295,146,213,69,138,113,120,186,67
ENSG00000038358,405,108,182,508,280,376,341,518
ENSG00000038382,1609,577,731,1568,1514,1862,2265,3807
ENSG00000038427,1660,913,1027,580,3251,1547,2567,13801
ENSG00000038532,631,364,588,617,201,257,393,337
ENSG00000038945,183,95,217,95,548,323,732,444
ENSG00000039068,2012,84,123,1257,386,169,646,231
ENSG00000039123,617,118,119,454,568,427,366,627
ENSG00000039139,107,230,178,175,104,22,98,562
ENSG00000039319,1013,118,74,625,601,903,578,732
ENSG00000039523,220,224,400,471,186,385,476,478
ENSG00000039537,10,34,20,25,63,20,354,118
ENSG00000039560,490,56,94,357,612,495,388,729
ENSG00000039600,14,314,119,35,30,25,38,13
ENSG00000039650,119,45,84,261,105,144,167,320
ENSG00000039987,3,6,35,0,3,1,9,1
ENSG00000040199,183,174,272,166,108,107,211,167
ENSG00000040275,47,45,89,44,50,65,54,109
ENSG00000040341,412,123,69,300,307,343,222,279
ENSG00000040487,28,18,115,55,42,59,87,72
ENSG00000040531,151,101,143,133,69,74,117,86
ENSG00000040608,4,118,207,22,22,16,29,17
ENSG00000040633,160,129,173,90,62,97,111,99
ENSG00000040731,1,101,30,3,4,12,11,3
ENSG00000040933,333,801,918,376,338,376,569,369
ENSG00000041353,62,146,109,18,128,42,88,140
ENSG00000041357,310,101,138,228,320,344,409,229
ENSG00000041515,12,325,410,33,12,18,40,4
ENSG00000041802,547,90,44,409,287,212,382,178
ENSG00000041880,88,84,148,143,76,22,123,121
ENSG00000041982,3683,275,237,1213,349,708,1312,233
ENSG00000041988,88,106,143,93,61,69,112,91
ENSG00000042062,953,213,22,321,44,292,84,1189
ENSG00000042088,84,162,242,93,110,120,110,108
ENSG00000042286,128,56,193,78,78,54,78,132
ENSG00000042304,2,39,0,5,2,0,14,1
ENSG00000042317,106,73,148,146,110,107,52,126
ENSG00000042429,211,123,207,153,199,256,175,218
ENSG00000042445,412,45,188,362,488,301,308,295
ENSG00000042493,498,17,25,273,318,258,729,212
ENSG00000042753,72,22,20,99,120,168,180,84
ENSG00000042781,49,403,321,19,28,29,75,20
ENSG00000042813,4,56,59,15,1,5,9,3
ENSG00000042832,46,190,222,33,23,15,68,50
ENSG00000042980,58,190,163,74,401,198,347,323
ENSG00000043039,31,308,395,45,121,211,139,184
ENSG00000043093,486,151,173,384,287,238,234,211
ENSG00000043143,656,487,676,548,358,541,365,831
ENSG00000043355,8,106,104,6,3,3,20,6
ENSG00000043462,101,252,360,85,229,300,435,219
ENSG00000043514,81,0,0,78,65,84,110,86
ENSG00000043591,27,202,114,25,3,2,23,10
ENSG00000044012,0,0,0,0,0,1,0,0
ENSG00000044090,403,62,44,343,263,234,290,356
ENSG00000044115,2580,174,252,2069,2028,3233,1844,2088
ENSG00000044446,330,174,484,304,913,838,900,3763
ENSG00000044459,206,235,109,187,170,213,160,402
ENSG00000044524,40,22,40,161,340,398,91,42
ENSG00000044574,1700,84,212,1558,1699,1629,3345,1486
ENSG00000046604,600,123,138,813,795,639,437,971
ENSG00000046647,45,39,40,66,69,69,47,204
ENSG00000046651,330,8,59,293,402,245,259,1110
ENSG00000046653,305,50,69,127,8,8,61,30
ENSG00000046774,0,67,114,2,1,5,11,0
ENSG00000046889,217,134,84,200,4542,1162,342,3036
ENSG00000047056,174,18,23,168,108,117,27,114
ENSG00000047188,475,106,74,415,434,694,486,935
ENSG00000047230,207,11,119,234,98,158,83,344
ENSG00000047249,404,84,123,324,209,194,185,95
ENSG00000047315,639,34,59,513,601,520,425,510
ENSG00000047346,374,146,217,404,407,523,486,485
ENSG00000047365,639,269,272,321,543,354,525,673
ENSG00000047410,1590,140,128,1471,1373,1657,991,1542
ENSG00000047457,109,106,133,87,25294,2955,5268,3863
ENSG00000047578,440,213,301,381,111,158,240,366
ENSG00000047579,31,95,64,74,74,49,107,60
ENSG00000047597,49,118,311,27,16,14,42,27
ENSG00000047617,26,56,217,14,60,196,73,37
ENSG00000047621,154,78,74,104,179,149,167,166
ENSG00000047634,214,22,35,117,103,171,163,169
ENSG00000047644,455,11,10,299,314,485,241,1079
ENSG00000047648,267,258,395,531,91,287,103,323
ENSG00000047662,34,95,40,38,11,14,22,15
ENSG00000047849,1758,667,755,1878,895,1314,1118,1789
ENSG00000047932,392,118,119,356,287,407,234,204
ENSG00000047936,22,90,123,10,12,10,14,0
ENSG00000048028,187,84,30,197,187,144,180,143
ENSG00000048052,122,190,365,232,144,203,149,94
ENSG00000048140,219,269,474,184,180,119,299,283
ENSG00000048162,27,17,158,22,45,26,74,45
ENSG00000048342,294,83,183,319,127,217,73,245
ENSG00000048392,797,118,74,272,537,401,324,170
ENSG00000048405,330,319,232,215,272,335,317,464
ENSG00000048462,2,6,0,8,35,1,17,1
ENSG00000048471,1014,504,558,1242,480,924,732,1471
ENSG00000048540,263,252,351,177,14,33,91,21
ENSG00000048544,201,34,20,160,95,118,71,55
ENSG00000048545,3,50,119,11,8,7,29,0
ENSG00000048649,935,140,232,771,595,719,543,721
ENSG00000048707,2887,331,341,2517,979,1373,1538,1529
ENSG00000048740,214,347,242,194,336,166,387,233
ENSG00000048828,1143,166,134,1004,796,1076,978,882
ENSG00000048991,155,67,198,199,108,130,133,165
ENSG00000049089,97,39,119,320,11,7,10,9
ENSG00000049130,948,168,138,329,102,553,209,60
ENSG00000049167,73,0,5,69,54,63,28,63
ENSG00000049192,124,185,148,113,38,39,71,27
ENSG00000049239,693,532,588,723,1585,955,1664,1732
ENSG00000049245,420,62,40,268,452,527,380,248
ENSG00000049246,306,106,89,619,231,202,151,582
ENSG00000049247,0,17,5,5,12,1,22,1
ENSG00000049249,8,11,0,0,25,10,40,24
ENSG00000049283,142,123,321,100,0,7,13,3
ENSG00000049323,3960,168,232,1885,559,258,559,165
ENSG00000049449,407,359,326,368,1173,501,1007,547
ENSG00000049540,152,89,34,397,25,154,47,12
ENSG00000049541,60,0,0,31,101,49,105,78
ENSG00000049618,1216,1249,1146,1173,448,780,729,501
ENSG00000049656,364,258,499,313,787,577,1136,610
ENSG00000049759,1655,739,538,1406,478,453,714,915
ENSG00000049768,2,17,94,4,16,1,8,16
ENSG00000049769,62,112,242,93,19,47,69,38
ENSG00000049860,438,73,49,371,667,480,739,492
ENSG00000049883,70,140,123,53,49,25,55,97
ENSG00000050030,201,224,578,124,21,61,38,10
ENSG00000050130,207,73,54,155,253,228,225,161
ENSG00000050165,437,207,286,652,294,483,234,97
ENSG00000050327,267,146,188,257,73,132,106,187
ENSG00000050344,124,73,74,48,447,102,289,362
ENSG00000050393,253,56,237,206,90,145,92,82
ENSG00000050405,1136,106,114,502,359,603,328,555
ENSG00000050426,349,101,123,403,226,228,172,344
ENSG00000050438,132,136,59,207,26,24,70,29
ENSG00000050555,440,95,153,245,33,507,115,21
ENSG00000050628,1629,235,188,2240,77,396,96,222
ENSG00000050730,5,50,20,7,32,13,23,22
ENSG00000050748,275,123,94,253,171,230,272,311
ENSG00000050767,15,67,148,20,734,1117,942,4260
ENSG00000050820,475,319,588,542,238,353,737,368
ENSG00000051009,192,426,405,274,239,302,264,469
ENSG00000051108,715,22,59,812,1573,496,1155,580
ENSG00000051128,134,0,79,88,54,140,142,153
ENSG00000051180,2,39,15,6,6,2,18,5
ENSG00000051341,13,123,84,27,30,21,64,59
ENSG00000051382,522,62,40,357,436,346,326,400
ENSG00000051523,261,54,84,179,1512,591,2005,404
ENSG00000051596,85,56,163,33,83,74,128,162
ENSG00000051620,309,1008,899,388,159,335,234,186
ENSG00000051825,334,78,158,195,323,194,202,653
ENSG00000052126,644,275,119,578,532,654,412,1464
ENSG00000052344,380,118,109,543,40,20,55,146
ENSG00000052723,302,111,118,253,80,254,249,67
ENSG00000052749,142,106,237,97,67,183,152,112
ENSG00000052795,1058,168,198,889,357,678,645,408
ENSG00000052802,191,34,35,127,255,185,216,104
ENSG00000052841,951,202,291,903,869,717,548,1147
ENSG00000052850,29,583,805,53,13,17,91,3
ENSG00000053108,29,336,351,62,18,35,33,25
ENSG00000053254,582,269,351,583,498,596,563,470
ENSG00000053328,23,67,59,25,24,28,19,16
ENSG00000053371,277,112,40,167,183,274,227,225
ENSG00000053372,36,62,114,58,94,92,97,93
ENSG00000053438,11,90,114,14,8,7,8,0
ENSG00000053501,48,17,15,39,60,67,56,91
ENSG00000053524,200,605,647,144,101,92,209,105
ENSG00000053702,63,95,109,91,44,231,86,40
ENSG00000053747,175,118,84,141,140,151,227,1415
ENSG00000053770,367,60,47,246,158,149,153,107
ENSG00000053900,364,95,74,260,219,224,143,256
ENSG00000053918,287,101,153,348,62,88,139,34
ENSG00000054116,149,84,173,160,183,179,223,92
ENSG00000054118,911,190,296,791,684,943,766,847
ENSG00000054148,196,0,70,212,337,283,182,447
ENSG00000054179,6,73,44,7,4,5,45,52
ENSG00000054219,452,34,79,149,230,258,201,124
ENSG00000054267,802,190,54,619,526,656,372,614
ENSG00000054277,73,45,74,67,405,154,91,104
ENSG00000054282,281,22,15,237,197,174,137,314
ENSG00000054356,21,179,217,7,143,17,451,37
ENSG00000054392,179,90,148,157,83,84,68,107
ENSG00000054523,1048,280,222,1112,540,830,825,1041
ENSG00000054598,554,129,316,518,33,68,70,64
ENSG00000054611,158,129,168,190,158,149,416,408
ENSG00000054654,18554,476,405,10010,5283,7265,4232,12884
ENSG00000054690,450,269,267,432,102,122,266,426
ENSG00000054793,791,241,301,928,415,465,369,161
ENSG00000054796,0,0,5,0,1,0,3,2
ENSG00000054803,22,174,316,45,25,31,52,15
ENSG00000054938,3,41,150,10,14,16,14,0
ENSG00000054965,497,398,518,492,613,526,375,692
ENSG00000054967,53,269,597,83,134,140,314,113
ENSG00000054983,439,297,74,296,462,374,546,238
ENSG00000055044,207,6,10,227,228,279,276,303
ENSG00000055070,92,5,118,228,182,243,221,314
ENSG00000055118,26,258,380,87,28,7,49,14
ENSG00000055130,430,22,0,303,388,325,405,292
ENSG00000055147,219,179,163,136,192,274,186,201
ENSG00000055163,5626,510,558,6292,645,728,619,1751
ENSG00000055208,496,162,94,369,331,435,272,193
ENSG00000055211,369,6,30,277,173,304,144,121
ENSG00000055332,920,218,336,694,579,763,660,551
ENSG00000055483,330,459,415,525,187,452,388,503
ENSG00000055609,2947,885,820,2494,1756,2269,2113,2189
ENSG00000055732,161,106,69,34,9,30,28,9
ENSG00000055813,65,230,430,34,79,151,46,65
ENSG00000055917,979,112,40,1000,792,924,643,789
ENSG00000055950,137,241,119,184,124,129,94,129
ENSG00000055955,23,69,128,56,174,23,229,42
ENSG00000055957,8,101,89,3,3,0,14,1
ENSG00000056050,68,28,0,17,61,31,32,13
ENSG00000056097,1034,95,99,650,696,739,597,749
ENSG00000056277,51,6,5,31,45,46,28,50
ENSG00000056291,1,90,123,12,12,1,14,8
ENSG00000056487,42,90,198,119,8,16,22,8
ENSG00000056558,150,364,514,224,182,117,308,238
ENSG00000056586,697,73,109,458,489,657,336,430
ENSG00000056661,72,39,54,123,35,65,70,77
ENSG00000056736,52,56,128,77,29,46,57,230
ENSG00000056972,161,118,69,53,199,213,82,189
ENSG00000056998,4,45,128,17,8,17,17,8
ENSG00000057019,672,375,326,517,453,447,308,290
ENSG00000057149,0,95,20,2,6,0,8,0
ENSG00000057252,460,95,84,334,432,305,691,410
ENSG00000057294,70,190,128,54,133,81,278,414
ENSG00000057468,3,28,15,5,9,4,1,36
ENSG00000057593,0,157,104,6,1,5,4,3
ENSG00000057608,867,84,74,722,915,1180,766,629
ENSG00000057657,49,280,321,40,324,329,416,130
ENSG00000057663,259,56,74,221,178,202,144,126
ENSG00000057704,247,218,247,138,282,493,260,109
ENSG00000057757,126,101,109,100,131,151,186,132
ENSG00000057935,330,286,390,331,152,242,236,305
ENSG00000058056,174,174,281,273,43,213,128,80
ENSG00000058063,847,42,97,485,934,755,660,441
ENSG00000058085,366,291,217,185,25,12,193,31
ENSG00000058091,187,34,119,296,735,339,415,410
ENSG00000058262,1202,235,163,791,1955,1199,2288,855
ENSG00000058272,887,207,123,1152,707,1104,628,858
ENSG00000058335,14,157,227,40,8,7,28,6
ENSG00000058404,25,196,356,37,23,16,78,11
ENSG00000058453,166,112,168,411,110,314,169,356
ENSG00000058600,301,252,289,423,243,232,382,307
ENSG00000058668,742,174,365,1215,952,1982,1402,1403
ENSG00000058673,1909,122,27,1535,1224,1749,1246,1326
ENSG00000058729,137,118,104,99,108,141,110,114
ENSG00000058799,121,22,25,16,17,77,148,50
ENSG00000058804,164,67,40,161,132,115,80,95
ENSG00000058866,54,331,326,116,59,59,125,88
ENSG00000059122,330,196,370,483,154,189,280,274
ENSG00000059145,179,118,242,218,94,106,134,250
ENSG00000059377,55,90,94,41,256,111,277,190
ENSG00000059378,468,297,217,276,255,226,517,296
ENSG00000059573,419,17,35,227,495,325,552,343
ENSG00000059588,364,95,99,404,307,295,263,532
ENSG00000059691,175,667,859,233,122,147,188,158
ENSG00000059728,110,235,301,113,129,116,346,200
ENSG00000059758,440,101,30,227,481,1008,513,377
ENSG00000059769,71,20,17,83,91,83,69,64
ENSG00000059804,960,179,188,174,2007,4843,2227,2821
ENSG00000059915,28,134,232,40,9,14,54,8
ENSG00000060069,113,185,356,169,112,135,305,262
ENSG00000060138,705,218,301,472,1160,1854,717,1706
ENSG00000060140,14,90,35,5,2,7,22,3
ENSG00000060237,2352,919,701,2431,1661,1488,1708,1711
ENSG00000060339,531,11,44,542,245,429,324,460
ENSG00000060491,290,275,267,296,360,240,466,474
ENSG00000060558,11,34,64,32,45,65,111,26
ENSG00000060566,7,50,15,2,17,6,177,229
ENSG00000060642,161,62,262,120,76,77,80,69
ENSG00000060656,182,218,346,149,655,202,179,761
ENSG00000060688,189,39,5,142,137,162,163,104
ENSG00000060709,66,415,444,101,9,15,71,6
ENSG00000060718,1,62,20,6,54,46,49,61
ENSG00000060749,670,375,128,516,711,695,553,547
ENSG00000060762,247,0,0,358,44,41,38,40
ENSG00000060971,239,213,479,301,120,149,165,255
ENSG00000060982,81,375,277,121,101,194,258,83
ENSG00000061273,794,459,785,626,300,663,637,751
ENSG00000061337,71,134,227,40,86,397,165,136
ENSG00000061455,18,347,434,130,7,16,64,27
ENSG00000061492,3,45,79,1,1,4,10,3
ENSG00000061656,14,22,49,5,374,129,285,236
ENSG00000061676,1775,655,879,1610,1108,1840,1062,954
ENSG00000061794,205,0,54,215,185,211,83,133
ENSG00000061918,167,50,30,155,546,572,278,290
ENSG00000061936,463,459,444,531,305,314,363,670
ENSG00000061938,120,482,533,232,196,223,406,414
ENSG00000061987,1244,190,128,1112,1149,1061,922,2202
ENSG00000062038,74,56,143,38,6,8,98,11
ENSG00000062096,2,6,133,4,1,7,6,0
ENSG00000062194,730,6,25,588,718,639,423,931
ENSG00000062282,29,375,543,59,17,36,36,11
ENSG00000062370,97,90,119,84,88,101,74,244
ENSG00000062485,681,39,74,691,313,475,440,459
ENSG00000062524,18,34,49,28,47,4,23,3
ENSG00000062582,167,78,109,164,218,141,183,72
ENSG00000062598,339,168,158,154,113,192,267,133
ENSG00000062650,886,84,84,570,571,736,425,650
ENSG00000062716,1630,123,119,889,8122,8296,5476,9361
ENSG00000062725,515,140,272,385,354,561,292,345
ENSG00000062822,81,73,202,123,103,69,100,227
ENSG00000063015,1,224,262,14,13,16,11,10
ENSG00000063046,2698,106,163,2233,4351,4990,1709,2293
ENSG00000063127,59,151,89,91,12,10,26,5
ENSG00000063169,10,168,237,78,38,35,94,88
ENSG00000063176,105,129,360,169,54,67,105,78
ENSG00000063177,1056,308,395,966,2013,2748,1310,1857
ENSG00000063180,49,50,79,34,5,17,29,7
ENSG00000063241,139,241,272,91,328,170,294,317
ENSG00000063244,454,56,84,499,350,415,484,607
ENSG00000063245,338,78,148,718,249,225,432,882
ENSG00000063322,285,84,84,200,216,274,236,462
ENSG00000063438,52,359,449,30,33,36,33,43
ENSG00000063515,0,45,104,5,3,3,13,0
ENSG00000063587,286,347,834,197,234,237,255,207
ENSG00000063601,205,112,311,222,228,167,190,264
ENSG00000063660,172,190,504,275,219,137,314,310
ENSG00000063761,45,235,188,117,26,22,61,22
ENSG00000063854,147,73,114,206,113,119,158,117
ENSG00000063978,359,185,193,236,279,306,416,307
ENSG00000064012,190,95,35,107,258,183,236,461
ENSG00000064042,1438,230,464,910,439,827,515,506
ENSG00000064102,131,151,94,67,175,73,137,171
ENSG00000064115,576,28,54,293,588,423,352,707
ENSG00000064195,11,140,198,24,10,10,15,1
ENSG00000064199,50,95,153,34,23,17,33,26
ENSG00000064201,8,162,198,22,9,9,46,19
ENSG00000064205,16,269,193,32,9,14,165,45
ENSG00000064218,2,101,193,10,18,20,26,1
ENSG00000064225,112,118,74,113,43,93,70,39
ENSG00000064270,53,28,217,28,4,3,15,7
ENSG00000064300,36,162,207,72,14,186,46,11
ENSG00000064309,81,308,331,110,233,268,110,406
ENSG00000064313,336,106,109,273,360,311,295,224
ENSG00000064393,3147,997,1249,2896,2213,2710,1694,7328
ENSG00000064419,372,90,35,351,262,335,273,366
ENSG00000064489,36,0,0,18,27,9,0,22
ENSG00000064490,103,45,10,89,151,136,148,184
ENSG00000064545,121,90,114,120,160,103,138,240
ENSG00000064547,22,6,104,47,42,42,106,71
ENSG00000064601,571,213,262,616,770,360,1056,922
ENSG00000064607,685,73,158,1066,372,551,860,1650
ENSG00000064651,429,297,158,305,273,825,300,210
ENSG00000064652,108,84,84,67,90,87,117,164
ENSG00000064655,9,78,89,11,21,12,117,13
ENSG00000064666,377,67,109,278,294,194,576,223
ENSG00000064687,79,73,143,154,73,74,371,149
ENSG00000064692,173,314,242,83,23,35,79,29
ENSG00000064703,123,190,267,119,106,163,148,101
ENSG00000064726,544,95,30,278,429,480,461,186
ENSG00000064763,46,185,316,29,55,70,68,81
ENSG00000064787,206,504,469,79,32,21,126,76
ENSG00000064835,1,34,15,1,0,10,14,3
ENSG00000064886,5,34,79,3,284,15,50,26
ENSG00000064932,204,22,143,288,458,422,906,1032
ENSG00000064933,182,39,10,116,137,177,127,215
ENSG00000064961,287,67,153,360,220,272,274,358
ENSG00000064989,576,50,44,335,854,1991,453,311
ENSG00000064995,69,28,0,61,112,116,57,85
ENSG00000064999,336,325,551,511,181,265,214,129
ENSG00000065000,627,134,331,822,451,543,760,948
ENSG00000065029,159,269,652,292,89,147,147,157
ENSG00000065054,321,196,306,283,91,301,162,111
ENSG00000065057,47,17,35,24,25,37,22,36
ENSG00000065060,364,27,0,200,253,265,365,288
ENSG00000065135,346,28,5,309,478,446,462,262
ENSG00000065150,951,67,49,773,687,869,434,396
ENSG00000065154,276,25,25,267,243,259,140,85
ENSG00000065183,176,151,247,118,243,213,258,165
ENSG00000065243,690,45,30,644,569,615,397,665
ENSG00000065268,140,39,104,102,93,101,126,163
ENSG00000065308,352,202,474,267,531,262,649,375
ENSG00000065320,57,291,425,110,23,20,73,18
ENSG00000065325,38,162,291,50,12,5,41,16
ENSG00000065328,4,22,40,6,9,3,10,11
ENSG00000065357,103,611,696,164,114,156,237,84
ENSG00000065361,437,168,143,570,609,486,317,2298
ENSG00000065371,11,252,375,23,17,11,15,1
ENSG00000065413,316,303,321,228,437,326,433,336
ENSG00000065427,397,6,10,229,405,420,306,273
ENSG00000065457,118,58,104,94,68,59,129,117
ENSG00000065485,167,123,59,131,773,370,813,580
ENSG00000065491,70,50,79,0,53,51,40,74
ENSG00000065518,221,95,84,177,328,201,154,84
ENSG00000065526,1591,515,938,1532,691,1111,835,1058
ENSG00000065534,1991,1014,958,4901,2092,1776,636,991
ENSG00000065548,274,17,99,214,202,291,198,138
ENSG00000065559,269,84,138,219,217,219,220,161
ENSG00000065600,40,22,49,30,40,56,93,27
ENSG00000065609,18,118,109,7,3,18,29,9
ENSG00000065613,1353,140,168,1119,644,1325,447,692
ENSG00000065615,135,157,272,94,147,168,143,159
ENSG00000065618,12,76,128,11,5,5,14,4
ENSG00000065621,341,331,573,314,47,115,65,72
ENSG00000065665,45,56,109,62,18,25,36,56
ENSG00000065675,260,28,69,315,42,42,64,141
ENSG00000065717,211,17,40,343,18,139,43,15
ENSG00000065802,201,387,474,255,100,131,160,188
ENSG00000065809,1074,202,143,644,481,628,402,609
ENSG00000065833,69,6,5,35,124,85,97,102
ENSG00000065882,831,336,365,990,475,755,456,534
ENSG00000065883,761,185,277,773,649,732,904,925
ENSG00000065911,69,6,20,69,79,48,168,71
ENSG00000065923,164,28,49,92,122,62,195,95
ENSG00000065970,141,174,291,188,110,184,176,246
ENSG00000065978,752,196,89,941,955,968,784,594
ENSG00000065989,94,146,316,94,83,75,133,168
ENSG00000066027,790,78,49,352,224,338,174,236
ENSG00000066032,1,123,54,2,0,7,24,1
ENSG00000066044,252,269,291,287,250,299,310,289
ENSG00000066056,524,140,291,412,295,884,425,121
ENSG00000066084,411,140,143,360,553,713,609,687
ENSG00000066117,207,134,89,228,152,183,264,304
ENSG00000066135,287,84,74,323,276,326,429,545
ENSG00000066136,297,106,158,289,142,170,139,178
ENSG00000066185,29,56,15,11,8,7,0,4
ENSG00000066230,1176,11,25,1728,15,0,1,0
ENSG00000066248,9,174,183,18,19,18,51,13
ENSG00000066279,35,157,183,26,64,29,195,416
ENSG00000066294,78,258,272,53,456,243,647,358
ENSG00000066322,188,17,35,167,142,159,160,99
ENSG00000066336,5,0,5,36,76,57,258,96
ENSG00000066379,76,218,316,57,66,90,100,49
ENSG00000066382,273,448,602,217,33,75,32,19
ENSG00000066405,5,151,222,19,21,3,46,8
ENSG00000066422,378,106,109,296,377,391,259,254
ENSG00000066427,127,61,67,98,161,322,93,175
ENSG00000066455,232,6,0,179,238,254,213,204
ENSG00000066468,986,252,410,780,44,145,274,678
ENSG00000066557,135,39,10,113,154,181,94,199
ENSG00000066583,100,28,54,111,105,78,103,52
ENSG00000066629,179,185,158,223,306,373,152,153
ENSG00000066651,165,45,15,96,89,141,79,248
ENSG00000066654,482,78,114,378,418,328,324,428
ENSG00000066697,67,28,99,75,52,96,124,51
ENSG00000066735,179,325,558,348,209,243,119,281
ENSG00000066739,938,359,439,939,636,746,652,767
ENSG00000066777,1511,140,173,989,1166,896,703,800
ENSG00000066813,41,336,410,80,79,655,50,526
ENSG00000066827,181,471,815,270,171,242,255,244
ENSG00000066855,112,67,79,80,111,88,119,82
ENSG00000066923,11,252,301,26,19,22,78,18
ENSG00000066926,218,101,79,429,103,123,128,169
ENSG00000066933,3361,538,667,2875,1239,1611,742,2579
ENSG00000067048,834,17,0,500,793,1,540,492
ENSG00000067057,647,157,262,638,1640,2653,1680,2887
ENSG00000067064,164,101,119,136,129,187,100,85
ENSG00000067066,560,143,152,479,619,565,646,996
ENSG00000067082,1086,521,463,673,928,2471,1154,1926
ENSG00000067113,515,84,94,411,655,1379,339,367
ENSG00000067141,737,140,104,593,333,410,280,294
ENSG00000067167,1141,90,104,855,1862,1134,1135,708
ENSG00000067177,121,22,114,95,70,42,165,218
ENSG00000067182,248,45,69,232,597,495,554,776
ENSG00000067191,47,314,435,105,36,43,71,41
ENSG00000067208,304,90,49,344,206,213,300,240
ENSG00000067221,125,286,494,69,71,101,119,82
ENSG00000067225,4926,308,573,3361,3586,4597,5614,5938
